Year_Birth,Education,Divorced,YOLO,Widow,Single,Married,Absurd,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
3.5,4,0,0,0,1,0,0,0.52,0.0,0,2.5,4.75,0.98,3.19,1.84,2.55,2.41,2.28,0.33,0.56,1.25,3.46,1,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,1,0,0.25,2.5,0,5.0,0.45,0.04,0.15,0.01,0.21,0.04,0.22,0.33,0.19,0.0,1.15,4,0,0,0,0,0,0,3,11,0
3.83,5,0,0,0,0,1,0,0.45,0.0,0,2.5,2.37,0.44,0.75,0.49,0.39,0.65,0.0,0.33,0.56,0.71,2.69,1,0,0,0,0,0,0,3,11,0
3.98,4,0,0,0,0,1,0,0.13,2.5,0,2.5,0.61,0.02,0.1,0.05,0.06,0.19,0.41,1.0,0.56,0.18,0.77,7,0,0,0,0,0,0,3,11,1
3.69,3,1,0,0,0,0,0,0.18,2.5,0,0.0,4.04,0.05,0.3,0.05,0.14,0.02,0.18,0.33,0.37,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,0,1,0,0.32,2.5,1,2.5,1.01,0.06,0.0,0.03,0.0,0.0,0.03,0.67,0.19,0.0,1.15,8,0,0,0,0,0,0,3,11,0
4.13,2,0,0,0,0,1,0,0.2,2.5,0,2.5,1.97,0.01,0.18,0.04,0.25,0.17,0.21,1.0,0.37,0.18,1.15,6,0,0,0,0,0,0,3,11,0
4.27,3,0,0,0,0,1,0,0.23,2.5,0,0.0,2.88,0.1,0.08,0.09,0.04,0.15,0.06,1.0,0.56,0.0,1.54,8,0,0,0,0,0,0,3,11,0
3.3,3,0,0,0,1,0,0,0.23,0.0,1,2.5,1.36,0.12,0.0,0.01,0.0,0.0,0.06,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.25,3,0,0,0,0,1,0,0.47,0.0,1,0.0,4.19,1.76,0.7,0.39,0.19,0.4,1.37,1.0,0.93,0.54,4.62,5,0,0,0,0,0,0,3,11,0
3.01,3,0,0,0,1,0,0,0.55,0.0,0,2.5,3.99,1.34,0.8,1.5,1.37,1.43,0.75,0.33,0.56,0.71,3.46,1,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,1,0,0.46,0.0,2,0.0,3.48,1.37,0.4,0.33,0.0,0.1,0.68,1.0,0.93,0.36,3.85,5,0,0,0,0,0,0,3,11,0
3.54,4,0,0,0,0,1,0,0.37,2.5,1,2.5,3.89,0.27,0.08,0.08,0.08,0.04,0.19,1.33,0.56,0.18,1.15,7,0,0,0,0,0,0,3,11,0
4.51,4,0,0,0,1,0,0,0.16,2.5,0,0.0,0.76,0.29,0.25,0.13,0.04,0.06,0.88,1.33,0.93,0.18,0.77,10,0,0,0,0,0,0,3,11,1
3.88,3,0,0,1,0,0,0,0.32,0.0,1,5.0,5.0,0.18,0.0,0.02,0.04,0.0,0.06,0.67,0.19,0.18,1.15,5,0,0,0,0,0,0,3,11,0
3.06,3,1,0,0,0,0,0,0.2,5.0,1,2.5,3.08,0.02,0.03,0.04,0.06,0.1,0.01,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.98,1,0,0,0,0,1,0,0.23,0.0,1,0.0,1.16,0.03,0.1,0.01,0.29,0.04,0.15,0.67,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.5,3,0,0,0,0,1,0,0.61,0.0,0,5.0,4.24,1.37,0.0,1.72,2.84,0.42,0.3,0.33,1.11,0.71,2.69,3,0,0,0,1,0,0,3,11,0
3.69,4,0,0,0,1,0,0,0.2,0.0,0,2.5,3.74,0.34,0.33,0.22,0.39,0.34,0.55,0.67,0.56,0.18,2.31,6,0,0,0,0,0,0,3,11,0
2.48,4,0,0,1,0,0,0,0.34,0.0,0,2.5,4.55,0.54,0.63,0.15,0.31,0.0,0.14,0.33,0.56,0.18,2.69,3,0,0,0,0,0,0,3,11,0
3.88,1,0,0,0,0,1,0,0.14,2.5,0,0.0,2.07,0.01,0.2,0.0,0.08,0.13,0.21,0.33,0.19,0.0,1.15,8,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,0,1,0,0.17,5.0,1,2.5,1.41,0.08,0.0,0.02,0.04,0.0,0.03,0.67,0.37,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.69,5,0,0,0,1,0,0,0.36,0.0,0,0.0,3.69,1.3,2.29,0.72,1.24,0.93,0.57,1.0,1.11,0.54,5.0,5,0,0,0,0,0,0,3,11,1
3.93,3,0,0,0,0,1,0,0.34,2.5,1,2.5,4.44,0.72,0.33,0.25,0.33,0.32,0.33,1.67,1.11,0.36,1.92,7,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,1,0,0,0.27,5.0,1,2.5,4.75,0.09,0.0,0.01,0.0,0.0,0.04,0.67,0.19,0.0,1.15,8,0,0,0,0,0,0,3,11,0
4.03,5,0,0,0,0,1,0,1.22,2.5,1,2.5,1.57,0.28,0.03,0.05,0.04,0.02,0.03,0.0,0.0,0.0,0.38,1,0,0,0,0,0,0,3,11,0
4.13,3,0,0,1,0,0,0,0.41,2.5,1,2.5,1.57,0.02,0.15,0.03,0.12,0.1,0.14,0.33,0.19,0.0,1.15,4,0,0,0,0,0,0,3,11,0
3.25,4,0,0,0,0,1,0,0.23,0.0,1,0.0,0.3,0.6,0.2,0.24,0.37,0.21,0.36,1.67,0.19,0.36,3.46,2,0,0,0,0,0,0,3,11,0
3.3,5,0,0,0,0,1,0,0.41,0.0,1,2.5,1.16,1.18,0.0,0.08,0.19,0.0,0.21,1.0,1.11,0.18,2.69,6,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,1,0,0,0.24,0.0,0,2.5,4.65,0.06,0.2,0.03,0.21,0.29,0.44,0.33,0.37,0.18,0.77,7,0,0,0,0,0,0,3,11,0
2.72,3,0,0,1,0,0,0,0.54,0.0,0,5.0,2.63,2.09,0.88,0.49,1.12,0.32,0.48,0.33,0.74,0.54,2.31,1,0,1,1,0,0,0,3,11,0
4.13,2,0,0,0,1,0,0,0.28,2.5,0,2.5,2.53,0.03,0.15,0.03,0.0,0.08,0.03,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.01,2,0,0,0,0,1,0,0.54,0.0,0,2.5,2.73,1.31,0.55,0.94,2.01,0.67,1.48,0.33,1.11,1.43,2.31,3,0,0,0,1,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.1,2.5,0,2.5,4.7,0.03,0.05,0.04,0.04,0.02,0.08,0.67,0.37,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,1,0,0,0.63,0.0,1,2.5,2.83,0.72,1.58,1.47,4.46,0.59,2.62,0.33,1.48,0.71,2.69,3,0,0,0,0,0,0,3,11,0
3.25,3,0,0,0,0,1,0,0.53,0.0,1,0.0,1.41,3.35,0.43,1.66,1.8,2.38,0.23,2.33,2.04,1.96,1.92,7,0,0,0,0,0,0,3,11,1
4.08,5,1,0,0,0,0,0,0.26,2.5,1,0.0,4.75,0.06,0.45,0.1,0.46,0.02,0.11,1.0,0.56,0.0,1.15,9,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,1,0,0,0.22,2.5,0,0.0,3.84,0.14,0.13,0.37,0.19,0.06,0.04,1.0,0.74,0.18,1.54,9,0,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,1,0,0.52,2.5,0,2.5,2.17,3.96,2.69,0.58,0.75,0.57,0.41,0.67,1.3,0.54,5.0,8,0,0,0,0,0,0,3,11,0
3.16,5,0,0,0,0,1,0,0.49,0.0,0,5.0,2.32,2.02,1.13,0.6,0.69,0.34,0.75,0.33,0.56,0.71,2.31,1,0,0,0,0,0,0,3,11,0
3.74,2,0,0,0,0,1,0,0.47,0.0,1,5.0,0.66,0.43,3.24,0.75,3.24,2.3,1.15,1.67,1.11,0.54,4.62,4,0,0,0,0,0,0,3,11,0
3.25,2,0,0,0,1,0,0,0.24,0.0,0,5.0,1.36,0.03,0.6,0.04,0.25,0.02,0.41,0.33,0.37,0.18,1.15,7,1,0,0,0,0,0,3,11,1
3.88,3,0,0,0,1,0,0,0.63,0.0,0,2.5,0.61,1.72,0.55,2.12,0.81,3.76,1.09,0.33,1.11,1.25,2.69,3,0,0,0,0,0,0,3,11,1
3.35,3,1,0,0,0,0,0,0.35,5.0,1,5.0,0.15,0.05,0.0,0.0,0.0,0.0,0.01,0.33,0.19,0.0,0.77,7,0,0,0,0,0,0,3,11,0
2.86,3,0,0,0,1,0,0,0.63,0.0,0,2.5,3.64,1.3,0.5,2.07,0.73,1.03,2.25,0.33,1.67,1.96,4.23,5,0,0,0,0,0,0,3,11,0
3.35,3,0,0,0,0,1,0,0.42,0.0,1,2.5,0.3,0.41,2.59,0.2,0.15,0.84,0.66,0.33,0.74,0.36,2.69,4,0,0,0,0,0,0,3,11,0
2.77,4,1,0,0,0,0,0,0.47,0.0,1,0.0,2.68,3.23,1.73,0.81,1.04,0.78,0.95,1.67,1.48,0.71,3.46,7,0,0,0,0,0,0,3,11,1
3.79,3,0,0,0,0,1,0,0.55,0.0,1,2.5,2.93,2.37,0.53,0.72,1.64,0.82,1.01,0.67,1.11,0.36,3.08,2,1,0,0,0,0,0,3,11,0
3.25,3,0,0,0,0,1,0,0.48,0.0,1,0.0,3.94,1.91,1.26,0.41,0.64,0.95,2.2,1.33,0.74,0.89,5.0,2,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,1,0,0.57,0.0,0,5.0,2.88,1.96,1.66,1.89,0.33,0.0,0.36,0.33,0.93,1.61,2.31,2,0,0,0,0,0,0,3,11,0
3.2,5,1,0,0,0,0,0,0.47,0.0,1,0.0,1.87,3.56,2.24,0.3,0.31,0.23,0.35,1.33,1.67,0.71,2.31,6,0,0,0,0,0,0,3,11,0
3.45,3,0,0,0,1,0,0,0.34,0.0,1,2.5,1.01,1.02,0.08,0.08,0.08,0.06,1.99,0.67,0.93,0.71,1.54,5,1,0,0,0,0,0,3,11,0
2.62,4,0,0,0,0,1,0,0.58,0.0,0,2.5,3.69,4.02,2.64,2.2,0.0,0.8,2.03,0.33,0.74,0.36,2.31,2,0,1,1,0,0,0,3,11,1
3.79,5,0,0,0,0,1,0,0.35,2.5,1,2.5,2.83,0.55,0.05,0.12,0.15,0.21,0.15,2.33,0.56,0.18,2.31,6,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,0,1,0,0.79,0.0,0,2.5,1.82,3.38,4.55,0.3,3.9,0.4,2.86,0.0,1.67,1.43,5.0,3,0,0,1,1,0,0,3,11,1
3.74,4,1,0,0,0,0,0,0.41,2.5,0,2.5,0.45,0.42,0.15,0.21,0.15,0.08,0.26,0.33,0.56,0.18,2.31,4,0,0,0,0,0,0,3,11,0
4.08,4,0,0,0,0,1,0,0.59,0.0,1,5.0,2.12,2.41,0.0,0.44,2.3,0.95,0.69,1.0,1.3,1.07,4.62,4,0,0,0,0,0,0,3,11,0
3.16,3,0,0,0,0,1,0,0.5,0.0,1,2.5,1.41,1.05,0.1,0.18,0.79,0.59,2.02,0.67,1.3,0.18,2.69,5,0,0,0,0,0,0,3,11,0
3.25,4,0,0,0,1,0,0,0.74,0.0,0,5.0,1.16,3.35,0.48,2.06,2.41,2.19,0.52,0.0,0.74,1.07,3.46,1,0,1,0,0,0,0,3,11,0
4.47,3,0,0,0,0,1,0,0.22,2.5,0,0.0,1.92,0.05,0.0,0.05,0.12,0.06,0.08,0.67,0.19,0.0,1.15,9,0,0,0,0,0,0,3,11,0
3.93,3,0,0,0,0,1,0,0.51,0.0,1,0.0,3.18,2.54,2.01,0.63,0.56,1.52,0.15,1.67,1.67,1.07,4.62,6,0,0,0,0,0,0,3,11,0
2.77,5,0,0,0,0,1,0,0.38,0.0,1,5.0,3.59,0.1,0.05,0.07,0.0,0.02,0.12,0.33,0.19,0.18,1.54,2,0,0,0,0,0,0,3,11,0
3.01,3,1,0,0,0,0,0,0.37,0.0,1,0.0,0.45,0.73,0.08,0.29,0.5,0.0,0.23,0.67,1.3,0.18,1.92,8,0,0,0,0,0,0,3,11,0
3.98,3,1,0,0,0,0,0,1.15,0.0,0,5.0,4.09,0.0,0.03,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,11,0
2.91,3,0,0,0,0,1,0,0.46,0.0,1,5.0,4.39,0.37,0.08,0.08,0.04,0.11,0.21,0.67,0.56,0.18,1.54,6,0,0,0,0,0,0,3,11,0
3.16,2,0,0,0,0,1,0,0.2,0.0,0,0.0,4.65,0.15,1.18,0.15,0.41,0.38,0.35,0.67,0.56,0.18,1.92,6,0,0,0,0,0,0,3,11,0
2.62,5,0,0,0,0,1,0,0.55,0.0,1,2.5,1.82,1.37,2.81,1.22,0.0,1.56,0.98,0.33,1.67,0.54,5.0,4,0,0,0,0,0,0,3,11,0
3.54,5,0,0,0,1,0,0,0.35,2.5,2,2.5,4.34,0.33,0.03,0.11,0.12,0.02,1.05,1.33,0.56,0.36,1.15,6,1,0,0,0,0,0,3,11,0
3.4,3,0,0,0,0,1,0,0.42,0.0,1,0.0,4.19,1.7,0.0,0.19,0.14,0.21,0.07,1.33,1.3,0.36,3.46,6,0,0,0,0,0,0,3,11,0
4.47,3,0,0,0,0,1,0,0.15,2.5,0,2.5,3.74,0.01,0.15,0.01,0.0,0.04,0.08,0.33,0.0,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.98,3,0,0,1,0,0,0,0.44,0.0,1,2.5,4.39,1.49,1.33,0.62,2.01,1.86,2.09,0.33,1.11,0.71,5.0,4,0,0,0,0,0,0,3,11,0
4.22,1,0,0,0,0,1,0,0.19,0.0,0,0.0,1.46,0.01,0.05,0.03,0.79,0.13,0.15,0.33,0.37,0.0,1.15,8,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,0,1,0,0.11,0.0,0,2.5,4.44,0.01,0.03,0.03,0.12,0.04,0.03,0.33,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.2,3,0,0,0,0,1,0,0.14,0.0,0,0.0,3.89,0.02,0.03,0.02,0.44,0.08,0.26,0.33,0.19,0.18,0.77,8,0,0,0,0,0,0,3,11,0
3.93,5,0,0,0,0,1,0,0.34,0.0,1,2.5,1.26,0.05,0.0,0.01,0.0,0.0,0.04,0.33,0.19,0.0,0.77,7,0,0,0,0,0,0,3,11,0
4.56,1,0,0,0,1,0,0,0.16,2.5,0,2.5,1.72,0.0,0.25,0.03,0.37,0.06,0.21,0.67,0.37,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.64,5,0,0,0,0,1,0,0.22,2.5,0,2.5,2.17,0.09,0.0,0.02,0.0,0.0,0.03,0.33,0.19,0.0,1.15,8,0,0,0,0,0,0,3,11,0
3.79,2,0,0,0,0,1,0,0.41,2.5,1,2.5,3.84,0.37,0.4,0.11,0.14,0.17,0.25,1.0,0.56,0.18,1.92,3,0,0,0,0,0,0,3,11,0
3.45,5,0,0,0,0,1,0,0.44,0.0,1,2.5,4.09,1.4,1.53,1.24,1.54,0.97,0.14,1.0,1.3,1.43,3.85,5,0,0,0,0,0,0,3,11,0
3.35,4,0,0,0,1,0,0,0.44,0.0,2,2.5,4.39,1.1,0.23,0.35,0.37,0.27,1.15,1.67,0.93,0.36,3.46,6,0,0,0,0,0,0,3,11,0
3.74,3,0,0,1,0,0,0,0.5,0.0,1,0.0,1.67,1.24,3.99,0.56,1.12,2.02,1.95,1.33,0.74,0.54,2.31,3,0,0,0,0,0,0,3,11,0
4.22,3,0,0,0,0,1,0,0.58,0.0,1,2.5,1.92,0.92,1.48,0.31,1.33,1.92,0.81,0.67,1.11,0.71,3.08,4,0,0,0,0,0,0,3,11,0
3.98,5,0,0,0,1,0,0,0.39,0.0,1,0.0,3.18,2.64,0.0,0.41,0.23,0.17,0.52,0.67,0.37,0.71,3.08,8,0,0,0,0,0,0,3,11,0
3.93,3,0,0,0,0,1,0,0.2,5.0,0,5.0,1.31,0.0,0.03,0.01,0.0,0.06,0.01,0.33,0.19,0.0,0.77,8,0,0,0,0,0,0,3,11,0
3.4,5,0,0,0,0,1,0,0.61,0.0,1,0.0,0.86,3.36,0.3,0.42,0.62,0.23,0.5,1.0,1.85,0.54,1.92,5,0,0,0,1,0,0,3,11,1
4.17,3,0,0,0,1,0,0,0.53,0.0,0,5.0,3.79,0.63,2.04,0.43,0.48,0.82,1.26,0.33,0.37,0.36,4.62,1,0,0,0,0,0,0,3,11,0
4.47,2,0,0,0,0,1,0,0.27,2.5,0,2.5,0.66,0.19,0.1,0.22,0.33,0.02,0.25,1.33,0.74,0.18,1.15,9,1,0,0,0,0,0,3,11,1
4.22,5,0,0,0,1,0,0,0.49,0.0,0,2.5,0.96,1.22,0.8,0.34,0.66,2.09,0.08,0.33,0.56,0.54,5.0,2,0,0,0,0,0,0,3,11,0
3.4,3,1,0,0,0,0,0,0.51,0.0,1,2.5,2.58,1.99,0.58,0.36,0.19,0.44,2.13,0.67,1.48,1.61,1.54,6,0,0,0,0,0,0,3,11,0
3.59,3,1,0,0,0,0,0,0.52,0.0,0,0.0,4.09,3.79,3.37,1.11,3.38,2.55,1.59,0.33,2.04,0.89,5.0,7,0,0,0,0,0,0,3,11,0
4.32,2,0,0,0,0,1,0,0.31,0.0,0,2.5,1.62,0.11,0.28,0.4,3.46,1.16,0.62,0.33,1.48,0.18,1.92,8,0,0,0,0,0,0,3,11,0
3.01,3,0,0,0,0,1,0,0.29,0.0,1,2.5,4.24,0.39,0.15,0.24,0.12,0.11,0.57,0.67,0.56,0.18,2.31,5,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,0,1,0,0.49,0.0,0,2.5,4.39,1.89,0.8,1.26,0.54,0.61,0.75,0.33,0.37,1.43,2.31,1,0,0,0,0,0,0,3,11,0
4.03,5,1,0,0,0,0,0,0.5,0.0,1,2.5,5.0,1.25,0.45,0.37,0.91,0.91,1.08,0.67,0.93,0.36,4.23,4,0,0,0,0,0,0,3,11,0
3.83,5,0,0,0,1,0,0,0.65,0.0,0,0.0,4.85,3.01,2.56,2.43,2.57,1.94,0.55,0.33,0.93,1.07,3.85,2,0,0,0,0,0,0,3,11,1
4.32,5,0,0,0,0,1,0,1.21,0.0,0,0.0,1.06,0.18,0.4,4.7,0.33,0.06,0.06,5.0,0.0,5.0,0.38,0,0,0,0,0,0,0,3,11,0
4.66,5,0,0,0,0,1,0,0.58,0.0,0,5.0,2.02,2.55,1.01,1.39,0.0,0.76,0.36,0.33,0.56,0.89,4.62,1,0,0,1,1,0,0,3,11,0
3.69,5,0,0,0,0,1,0,0.52,0.0,0,2.5,0.15,0.87,2.16,1.62,1.22,0.17,0.93,0.33,0.74,1.07,1.54,2,0,0,0,0,0,0,3,11,0
3.25,5,1,0,0,0,0,0,0.38,0.0,1,0.0,4.95,1.54,0.0,0.07,0.12,0.0,0.06,2.0,0.74,0.89,2.69,6,0,1,0,0,0,0,3,11,1
3.74,3,0,0,0,1,0,0,0.46,0.0,0,2.5,3.69,1.56,0.0,0.65,2.3,0.93,1.37,0.33,0.93,0.54,1.54,2,0,0,0,0,0,0,3,11,0
3.16,4,0,0,0,0,1,0,0.32,0.0,1,2.5,4.55,0.22,0.38,0.23,0.33,0.21,1.1,1.0,0.19,0.71,1.54,3,0,0,0,0,0,0,3,11,0
2.86,1,0,0,0,0,1,0,0.1,0.0,0,2.5,1.46,0.01,0.0,0.02,0.06,0.13,0.14,0.33,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
2.72,4,0,0,1,0,0,0,0.36,2.5,1,2.5,0.15,0.22,0.03,0.06,0.0,0.04,0.43,1.0,0.37,0.36,0.77,7,0,0,0,0,0,0,3,11,1
3.3,4,0,0,0,0,1,0,0.46,0.0,2,2.5,4.75,0.31,0.1,0.05,0.06,0.06,0.08,0.33,0.37,0.18,1.54,3,0,0,0,0,0,0,3,11,0
4.95,3,0,0,0,1,0,0,0.26,0.0,0,5.0,3.28,0.01,0.05,0.03,0.04,0.0,0.06,0.33,0.19,0.0,0.77,6,0,0,0,0,0,0,3,11,0
2.72,5,0,0,0,1,0,0,0.2,2.5,1,2.5,1.67,0.07,0.03,0.08,0.06,0.06,0.03,1.0,0.37,0.0,1.15,8,0,0,0,0,0,0,3,11,1
3.3,3,0,0,0,1,0,0,0.34,0.0,0,2.5,2.32,0.91,0.28,0.52,1.2,1.58,0.4,0.67,1.48,0.71,2.31,6,0,0,0,0,0,0,3,11,0
3.25,3,0,0,0,0,1,0,0.59,0.0,0,5.0,1.46,1.45,0.55,1.12,2.01,0.42,0.47,0.33,1.85,1.25,3.85,4,0,0,0,1,0,0,3,11,0
3.88,3,1,0,0,0,0,0,0.59,0.0,1,2.5,5.0,1.08,0.28,0.9,0.64,0.49,0.47,1.0,1.67,0.54,1.92,4,0,0,0,0,0,0,3,11,0
4.13,3,0,0,0,0,1,0,0.54,5.0,0,5.0,1.31,0.71,3.09,0.51,0.29,1.22,0.32,0.67,1.48,0.36,3.08,4,0,0,0,0,0,0,3,11,0
4.13,3,1,0,0,0,0,0,0.53,0.0,1,5.0,1.52,3.04,0.3,0.81,0.0,0.23,3.34,1.0,0.93,0.36,4.23,8,1,0,0,0,0,0,3,11,0
4.61,4,0,0,0,1,0,0,0.68,0.0,0,5.0,1.36,3.97,0.8,1.02,0.41,0.3,0.22,0.33,0.56,0.71,2.69,1,0,1,1,1,0,0,3,11,1
3.64,4,1,0,0,0,0,0,0.31,2.5,0,2.5,1.21,0.38,0.48,0.06,0.31,0.27,0.07,1.0,0.74,0.18,1.54,7,0,0,0,0,0,0,3,11,0
4.51,3,0,0,0,0,1,0,0.54,2.5,0,2.5,4.7,2.2,2.01,1.32,1.0,2.03,1.28,0.67,1.48,0.71,3.08,4,1,0,1,0,0,0,3,11,0
3.74,5,1,0,0,0,0,0,0.27,2.5,0,5.0,1.72,0.08,0.0,0.02,0.12,0.04,0.25,0.33,0.19,0.18,1.15,2,0,0,0,0,0,0,3,11,0
2.82,3,1,0,0,0,0,0,0.32,0.0,1,2.5,4.44,1.8,0.15,0.12,0.31,0.11,0.41,0.67,1.67,0.54,2.31,8,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,1,0,0.5,0.0,1,2.5,4.85,2.38,0.0,0.13,0.0,0.0,2.64,1.0,0.37,0.71,1.92,7,1,0,0,0,0,0,3,11,0
3.79,4,0,0,0,0,1,0,0.26,2.5,0,2.5,0.51,0.08,0.03,0.04,0.04,0.04,0.25,0.33,0.19,0.18,0.77,7,1,0,0,0,0,0,3,11,1
4.51,3,0,0,0,0,1,0,0.19,2.5,0,2.5,1.31,0.0,0.08,0.01,0.04,0.04,0.08,0.33,0.19,0.0,0.77,8,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,1,0,0,0.41,0.0,1,0.0,2.47,2.22,1.46,0.24,0.62,0.0,0.91,1.33,1.3,0.89,3.85,5,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,1,0,0,0.25,2.5,0,2.5,0.56,0.02,0.25,0.06,0.37,0.27,0.58,0.67,0.37,0.18,1.15,6,0,0,0,0,0,0,3,11,0
2.91,3,0,0,0,0,1,0,0.44,0.0,0,2.5,2.22,1.0,0.13,0.58,0.41,0.4,0.68,1.0,0.93,0.71,3.08,4,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,1,0,0.38,2.5,0,2.5,3.79,0.33,0.33,0.19,0.83,0.15,0.06,1.0,0.74,0.18,1.92,7,0,0,0,0,0,0,3,11,0
3.98,5,0,0,0,0,1,0,0.57,0.0,0,0.0,3.23,2.51,1.01,0.85,2.34,3.04,2.03,0.33,0.56,0.36,1.92,1,0,0,0,0,0,0,3,11,0
3.25,2,1,0,0,0,0,0,0.65,0.0,0,0.0,0.96,1.16,0.63,1.45,1.22,2.62,1.1,0.33,0.93,0.54,3.08,2,0,0,1,0,0,0,3,11,1
4.13,3,0,0,0,0,1,0,0.19,2.5,0,2.5,2.27,0.03,0.1,0.05,0.14,0.1,0.07,0.67,0.37,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.74,3,1,0,0,0,0,0,0.44,0.0,1,2.5,3.89,1.47,2.04,1.07,0.0,2.32,2.4,2.0,2.04,0.89,3.46,6,0,0,0,0,0,0,3,11,0
3.16,3,0,0,0,1,0,0,0.34,2.5,1,5.0,0.45,0.03,0.05,0.01,0.06,0.0,0.04,0.33,0.19,0.0,0.77,7,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,0,1,0,0.56,0.0,1,0.0,0.05,2.24,0.23,0.72,0.0,0.53,0.12,0.67,0.93,0.71,1.92,4,0,0,0,0,0,0,3,11,0
2.96,3,0,0,0,0,1,0,0.44,0.0,0,2.5,4.55,1.75,0.0,0.39,0.54,0.53,2.14,0.33,2.04,0.18,3.08,7,0,0,0,0,0,0,3,11,0
4.42,5,0,0,0,0,1,0,0.14,2.5,0,5.0,2.17,0.02,0.0,0.02,0.04,0.02,0.01,0.67,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.5,3,0,0,0,0,1,0,0.54,0.0,0,2.5,3.99,2.0,4.17,1.73,3.32,3.16,3.44,0.33,0.93,1.07,1.54,3,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.06,2.5,0,0.0,0.96,0.02,0.0,0.03,0.25,0.13,0.44,1.67,0.74,0.18,0.77,9,1,0,0,0,0,0,3,11,1
3.54,3,0,0,0,0,1,0,0.34,0.0,1,5.0,5.0,0.18,0.0,0.02,0.0,0.0,0.06,0.33,0.37,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.01,3,0,0,0,0,1,0,0.6,0.0,0,2.5,3.13,1.49,0.63,2.05,1.54,1.44,0.66,0.33,1.11,0.89,4.62,2,0,0,0,1,0,0,3,11,0
4.03,4,1,0,0,0,0,0,0.56,0.0,0,5.0,2.07,0.98,3.57,0.63,3.17,1.1,2.09,0.33,0.56,1.43,4.23,1,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,0,1,0,0.43,5.0,1,2.5,3.03,0.98,0.08,0.22,0.19,0.06,0.36,2.33,1.11,0.54,1.92,7,0,0,0,0,0,0,3,11,0
4.76,3,0,0,0,0,1,0,0.67,0.0,0,2.5,0.86,1.38,0.55,0.38,1.14,0.53,2.53,0.33,2.04,1.07,3.08,4,0,0,1,0,0,0,3,11,0
2.72,5,1,0,0,0,0,0,0.27,2.5,1,2.5,1.21,0.03,0.0,0.01,0.0,0.0,0.0,0.33,0.0,0.0,1.15,5,0,0,0,0,0,0,3,11,0
2.91,5,0,0,0,0,1,0,0.4,2.5,1,0.0,3.03,1.17,0.1,0.23,0.12,0.0,0.59,2.67,1.3,0.36,2.31,8,0,0,0,0,0,0,3,11,0
4.13,3,0,0,0,0,1,0,0.5,2.5,1,2.5,2.88,1.1,0.23,0.36,0.23,0.46,1.51,2.33,0.74,0.36,3.85,3,0,0,0,0,0,0,3,11,0
2.67,5,1,0,0,0,0,0,0.34,2.5,2,2.5,3.74,0.48,0.05,0.29,0.14,0.04,0.41,1.67,1.11,0.18,1.54,8,0,0,0,0,0,0,3,11,0
3.88,3,1,0,0,0,0,0,0.67,2.5,1,2.5,1.11,3.77,0.7,0.61,0.71,0.53,0.58,1.0,0.74,0.54,1.54,5,0,1,1,1,0,0,3,11,0
